Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,data_as_of,data_loaded_at,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts,year,half year
149410164010,2025-07-02 17:15:00,2025/07/02,17:15,2025,Wednesday,2025/07/02 05:23:00 PM,1494101,250366868,251832404.0,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,21ST AVE \ MORAGA ST,27344000.0,Taraval,Sunset/Parkside,4.0,4.0,37.756011962890625,-122.47874450683594,POINT (-122.478744507 37.756011963),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149402164085,2025-07-02 12:50:00,2025/07/02,12:50,2025,Wednesday,2025/07/02 12:50:00 PM,1494021,250285503,251831536.0,IS,Initial Supplement,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,CARL ST \ COLE ST,26282000.0,Park,Haight Ashbury,8.0,5.0,37.76580047607422,-122.44995880126952,POINT (-122.449958801 37.765800476),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,29.0,,,,,,11.0,7.0,2025,2
149388564085,2025-07-01 19:48:00,2025/07/01,19:48,2025,Tuesday,2025/07/01 07:48:00 PM,1493885,250364884,251822816.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,18TH ST \ CASTRO ST,25813000.0,Mission,Castro/Upper Market,8.0,8.0,37.760887145996094,-122.43499755859376,POINT (-122.434997559 37.760887146),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,38.0,,,,5.0,,5.0,3.0,2025,2
149411707021,2025-07-02 13:00:00,2025/07/02,13:00,2025,Wednesday,2025/07/02 07:37:00 PM,1494117,250367208,251832775.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,EDDY ST \ GOUGH ST,26490000.0,Northern,Western Addition,2.0,5.0,37.78247833251953,-122.42411041259766,POINT (-122.424110413 37.782478333),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,100.0,,,1.0,,,11.0,4.0,2025,2
149396307021,2025-07-01 17:00:00,2025/07/01,17:00,2025,Tuesday,2025/07/02 08:35:00 AM,1493963,250365462,251830617.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,15TH ST \ CAPP ST,24367000.0,Mission,Mission,9.0,9.0,37.76673889160156,-122.41873168945312,POINT (-122.418731689 37.766738892),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149401726031,2025-07-02 11:00:00,2025/07/02,11:00,2025,Wednesday,2025/07/02 11:06:00 AM,1494017,250365882,251831120.0,II,Initial,,26031,Arson,Arson,Arson of Vehicle,Cite or Arrest Adult,MINNA ST \ NEW MONTGOMERY ST,24599000.0,Southern,Financial District/South Beach,6.0,6.0,37.787010192871094,-122.39997863769533,POINT (-122.399978638 37.787010193),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149390316652,2025-07-01 20:15:00,2025/07/01,20:15,2025,Tuesday,2025/07/01 08:15:00 PM,1493903,250364931,251822895.0,II,Initial,,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,GEARY ST \ LARKIN ST,25170000.0,Northern,Tenderloin,3.0,6.0,37.786102294921875,-122.4180908203125,POINT (-122.41809082 37.786102295),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,,,,,10.0,6.0,2025,2
149391106374,2025-07-01 21:21:00,2025/07/01,21:21,2025,Tuesday,2025/07/01 11:23:00 PM,1493911,250365155,251823323.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,LIBERTY ST \ VALENCIA ST,24152000.0,Mission,Mission,9.0,8.0,37.7577018737793,-122.42119598388672,POINT (-122.421195984 37.757701874),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,52.0,,,,3.0,,5.0,3.0,2025,2
149409616710,2025-07-02 16:02:00,2025/07/02,16:02,2025,Wednesday,2025/07/02 05:09:00 PM,1494096,250366852,251832148.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,MARKET ST \ MCALLISTER ST,30740000.0,Tenderloin,Tenderloin,5.0,6.0,37.78117752075195,-122.41169738769533,POINT (-122.411697388 37.781177521),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149413116710,2025-07-02 16:35:00,2025/07/02,16:35,2025,Wednesday,2025/07/02 04:35:00 PM,1494131,250366705,251832251.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,JESSIE ST \ MINT PLZ \ MINT ST,24866000.0,Southern,South of Market,6.0,6.0,37.78261184692383,-122.40769958496094,POINT (-122.407699585 37.782611847),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,,,10.0,5.0,2025,2
149407413111,2025-07-02 15:33:00,2025/07/02,15:33,2025,Wednesday,2025/07/02 03:33:00 PM,1494074,250366567,251832042.0,II,Initial,,13111,Prostitution,Prostitution,Soliciting or Engaging In Lewd Conduct,Cite or Arrest Adult,CHARLTON CT \ UNION ST,26582000.0,Northern,Marina,2.0,2.0,37.797603607177734,-122.43143463134766,POINT (-122.431434631 37.797603607),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,15.0,,,,,,6.0,4.0,2025,2
149401916704,2025-07-02 12:43:00,2025/07/02,12:43,2025,Wednesday,2025/07/02 12:43:00 PM,1494019,250366216,251831481.0,II,Initial,,16704,Drug Offense,Drug Violation,Loitering Where Narcotics are Sold/Used,Cite or Arrest Adult,ELLIS ST \ POLK ST,25178000.0,Tenderloin,Tenderloin,5.0,6.0,37.78403091430664,-122.41936492919922,POINT (-122.419364929 37.784030914),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,4.0,2025,2
149390605011,2025-07-01 03:30:00,2025/07/01,03:30,2025,Tuesday,2025/07/01 09:49:00 PM,1493906,250365036,251822343.0,II,Initial,,5011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Open or Active,19TH ST \ SOUTH VAN NESS AVE,24129000.0,Mission,Mission,9.0,9.0,37.76036834716797,-122.41702270507812,POINT (-122.417022705 37.760368347),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149396916650,2025-07-02 08:33:00,2025/07/02,08:33,2025,Wednesday,2025/07/02 08:33:00 AM,1493969,250365490,251830620.0,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,GOLDEN GATE AVE \ MASONIC AVE,26383000.0,Tenderloin,Lone Mountain/USF,1.0,1.0,37.77766799926758,-122.44684600830078,POINT (-122.446846008 37.777667999),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,4.0,7.0,2025,2
149395916620,2025-07-02 07:23:00,2025/07/02,07:23,2025,Wednesday,2025/07/02 07:25:00 AM,1493959,250365393,251830480.0,II,Initial,,16620,Drug Offense,Drug Violation,Cocaine Offense,Cite or Arrest Adult,PORTOLA DR \ TERRACE DR,22923000.0,Taraval,West of Twin Peaks,7.0,7.0,37.73794937133789,-122.46751403808594,POINT (-122.467514038 37.737949371),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,116.0,,,,,,8.0,10.0,2025,2
149391675000,2025-07-01 17:29:00,2025/07/01,17:29,2025,Tuesday,2025/07/01 05:38:00 PM,1493916,250363911,251821434.0,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Cite or Arrest Adult,06TH ST \ MINNA ST,24285000.0,Southern,South of Market,6.0,6.0,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149402561030,2025-07-01 10:00:00,2025/07/01,10:00,2025,Tuesday,2025/07/02 09:46:00 AM,1494025,250365763,251830859.0,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,07TH ST \ BRANNAN ST,23856000.0,Southern,South of Market,6.0,6.0,37.77305221557617,-122.40320587158205,POINT (-122.403205872 37.773052216),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149391805032,2025-07-01 17:29:00,2025/07/01,17:29,2025,Tuesday,2025/07/01 05:31:00 PM,1493918,250364715,251822379.0,II,Initial,,5032,Burglary,Burglary - Residential,"Burglary, Hotel Room, Att. Forcible Entry",Cite or Arrest Adult,06TH ST \ MINNA ST,24285000.0,Southern,South of Market,6.0,6.0,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149413716710,2025-07-02 19:57:00,2025/07/02,19:57,2025,Wednesday,2025/07/02 07:57:00 PM,1494137,250367270,251832830.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,ELLIS ST \ LEAVENWORTH ST,25139000.0,Tenderloin,Tenderloin,5.0,6.0,37.7846565246582,-122.4144287109375,POINT (-122.414428711 37.784656525),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149401027170,2025-07-02 11:44:00,2025/07/02,11:44,2025,Wednesday,2025/07/02 12:00:00 PM,1494010,250366056,251831274.0,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,SAN BRUNO AVE \ WOOLSEY ST,33273000.0,Bayview,Portola,9.0,9.0,37.72523498535156,-122.40260314941406,POINT (-122.402603149 37.725234985),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,91.0,,,,,,2.0,2.0,2025,2
149390104013,2025-07-01 21:00:00,2025/07/01,21:00,2025,Tuesday,2025/07/01 09:18:00 PM,1493901,250365008,251823048.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,POLK ST \ TURK ST,25175000.0,Northern,Tenderloin,5.0,6.0,37.782169342041016,-122.4189910888672,POINT (-122.418991089 37.782169342),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,21.0,,1.0,1.0,1.0,,10.0,4.0,2025,2
149396706362,2025-07-02 08:20:00,2025/07/02,08:20,2025,Wednesday,2025/07/02 08:23:00 AM,1493967,250365456,251830586.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,PORTOLA DR \ TERRACE DR,22923000.0,Taraval,West of Twin Peaks,7.0,7.0,37.73794937133789,-122.46751403808594,POINT (-122.467514038 37.737949371),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,116.0,,,,,,8.0,10.0,2025,2
149407810115,2025-07-02 12:17:00,2025/07/02,12:17,2025,Wednesday,2025/07/02 04:30:00 PM,1494078,250366686,251832259.0,II,Initial,,10115,Fraud,Fraud,"Theft, Trick And Device, Felony",Open or Active,19TH ST \ DOLORES ST,25683000.0,Mission,Castro/Upper Market,8.0,8.0,37.75983047485352,-122.42591857910156,POINT (-122.425918579 37.759830475),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,37.0,,,,5.0,,5.0,3.0,2025,2
149388216623,2025-07-01 18:47:00,2025/07/01,18:47,2025,Tuesday,2025/07/01 07:41:00 PM,1493882,250364862,251822792.0,II,Initial,,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,HYDE ST \ OFARRELL ST,25145000.0,Tenderloin,Tenderloin,5.0,6.0,37.785377502441406,-122.416259765625,POINT (-122.416259766 37.785377502),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149398319010,2025-07-02 08:27:00,2025/07/02,08:27,2025,Wednesday,2025/07/02 08:27:00 AM,1493983,250365503,251830605.0,II,Initial,,19010,Disorderly Conduct,Disorderly Conduct,"Public Nuisance, Committing",Cite or Arrest Adult,GOLDEN GATE AVE \ JONES ST,24326000.0,Tenderloin,Tenderloin,5.0,6.0,37.782073974609375,-122.41222381591795,POINT (-122.412223816 37.782073975),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149403514040,2025-07-02 10:37:00,2025/07/02,10:37,2025,Wednesday,2025/07/02 10:37:00 AM,1494035,250365945,251831038.0,II,Initial,,14040,Sex Offense,Sex Offense,Indecent Exposure (Adult victim),Cite or Arrest Adult,ITALY AVE \ MOSCOW ST,21400000.0,Ingleside,Excelsior,11.0,11.0,37.71503829956055,-122.43231964111328,POINT (-122.432319641 37.7150383),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,90.0,,,,,,1.0,9.0,2025,2
149388519090,2025-07-01 19:48:00,2025/07/01,19:48,2025,Tuesday,2025/07/01 07:48:00 PM,1493885,250364884,251822816.0,II,Initial,,19090,Disorderly Conduct,Drunkenness,"Alcohol, Under Influence Of In Public Place",Open or Active,18TH ST \ CASTRO ST,25813000.0,Mission,Castro/Upper Market,8.0,8.0,37.760887145996094,-122.43499755859376,POINT (-122.434997559 37.760887146),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,38.0,,,,5.0,,5.0,3.0,2025,2
149411907021,2025-07-01 22:07:00,2025/07/01,22:07,2025,Tuesday,2025/07/02 07:35:00 PM,1494119,250367195,251832770.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,INGERSON AVE \ JENNINGS ST,20458000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.720176696777344,-122.39485168457033,POINT (-122.394851685 37.720176697),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,88.0,,,,,,9.0,2.0,2025,2
149398327199,2025-07-02 08:27:00,2025/07/02,08:27,2025,Wednesday,2025/07/02 08:27:00 AM,1493983,250365503,251830605.0,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,GOLDEN GATE AVE \ JONES ST,24326000.0,Tenderloin,Tenderloin,5.0,6.0,37.782073974609375,-122.41222381591795,POINT (-122.412223816 37.782073975),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149390974000,2025-07-01 19:30:00,2025/07/01,19:30,2025,Tuesday,2025/07/01 09:37:00 PM,1493909,250365070,251823094.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,LAGUNA ST \ PINE ST,26527000.0,Northern,Pacific Heights,5.0,5.0,37.788578033447266,-122.4287109375,POINT (-122.428710938 37.788578033),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,102.0,,,,,,11.0,4.0,2025,2
149405519057,2025-07-02 14:22:00,2025/07/02,14:22,2025,Wednesday,2025/07/02 02:22:00 PM,1494055,250366426,251831825.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,30TH AVE \ PACHECO ST,23399000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7499885559082,-122.48799896240234,POINT (-122.487998962 37.749988556),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149403227199,2025-07-02 12:17:00,2025/07/02,12:17,2025,Wednesday,2025/07/02 12:17:00 PM,1494032,250366062,251831383.0,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,HOLLADAY AVE \ YORK ST,20830000.0,Bayview,Bernal Heights,9.0,9.0,37.74647521972656,-122.40521240234376,POINT (-122.405212402 37.74647522),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,60.0,,,,,,2.0,9.0,2025,2
149409405053,2025-07-01 11:25:00,2025/07/01,11:25,2025,Tuesday,2025/07/01 11:25:00 AM,1494094,250363927,251821132.0,IS,Initial Supplement,,5053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Cite or Arrest Adult,LOMBARD ST \ STEINER ST,26770000.0,Northern,Marina,2.0,2.0,37.79963302612305,-122.4376983642578,POINT (-122.437698364 37.799633026),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,14.0,,,,,,6.0,4.0,2025,2
149412727195,2025-07-02 19:47:00,2025/07/02,19:47,2025,Wednesday,2025/07/02 07:51:00 PM,1494127,250367292,251832816.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,GLEN CT \ MILTON ST,54184000.0,Ingleside,Outer Mission,8.0,8.0,37.733829498291016,-122.4294891357422,POINT (-122.429489136 37.733829498),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,93.0,,,,,,5.0,9.0,2025,2
149401804134,2025-07-02 09:29:00,2025/07/02,09:29,2025,Wednesday,2025/07/02 09:29:00 AM,1494018,250365735,251830804.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,MISSION ST \ WASHBURN ST,24417000.0,Southern,South of Market,6.0,6.0,37.7758903503418,-122.41513061523438,POINT (-122.415130615 37.77589035),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149383726145,2025-07-01 10:55:00,2025/07/01,10:55,2025,Tuesday,2025/07/01 05:00:00 PM,1493837,250364458,251822254.0,II,Initial,,26145,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Grand",Open or Active,MAIDEN LN \ STOCKTON ST,24906000.0,Central,Financial District/South Beach,3.0,3.0,37.78803253173828,-122.40668487548828,POINT (-122.406684875 37.788032532),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,19.0,,,,,,3.0,6.0,2025,2
149405907055,2025-07-02 12:55:00,2025/07/02,12:55,2025,Wednesday,2025/07/02 12:55:00 PM,1494059,250366238,251831532.0,VI,Vehicle Initial,,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,GORDON ST \ HARRISON ST,24210000.0,Southern,South of Market,6.0,6.0,37.7728385925293,-122.40968322753906,POINT (-122.409683228 37.772838593),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149393007041,2025-07-02 03:56:00,2025/07/02,03:56,2025,Wednesday,2025/07/02 03:56:00 AM,1493930,250363836,251830269.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,09TH ST \ TEHAMA ST,24297000.0,Southern,South of Market,6.0,6.0,37.774566650390625,-122.41262817382812,POINT (-122.412628174 37.77456665),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,1.0,1.0,,10.0,1.0,2025,2
149387904014,2025-07-01 19:41:00,2025/07/01,19:41,2025,Tuesday,2025/07/01 07:45:00 PM,1493879,250364834,251822797.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,ELLIS ST \ JONES ST,24936000.0,Tenderloin,Tenderloin,5.0,6.0,37.78486633300781,-122.41278076171876,POINT (-122.412780762 37.784866333),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149388964070,2025-07-01 16:11:00,2025/07/01,16:11,2025,Tuesday,2025/07/01 07:30:00 PM,1493889,250364806,251822781.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,ELLIS ST \ INCA LN,50322000.0,Northern,Western Addition,5.0,5.0,37.7828254699707,-122.42882537841795,POINT (-122.428825378 37.78282547),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,11.0,4.0,2025,2
149413363010,2025-07-02 19:43:00,2025/07/02,19:43,2025,Wednesday,2025/07/02 07:43:00 PM,1494133,250367264,251832792.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,MASON ST \ OFARRELL ST,24913000.0,Tenderloin,Tenderloin,5.0,6.0,37.78620147705078,-122.40968322753906,POINT (-122.409683228 37.786201477),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149413116704,2025-07-02 16:35:00,2025/07/02,16:35,2025,Wednesday,2025/07/02 04:35:00 PM,1494131,250366705,251832251.0,II,Initial,,16704,Drug Offense,Drug Violation,Loitering Where Narcotics are Sold/Used,Cite or Arrest Adult,JESSIE ST \ MINT PLZ \ MINT ST,24866000.0,Southern,South of Market,6.0,6.0,37.78261184692383,-122.40769958496094,POINT (-122.407699585 37.782611847),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,,,10.0,5.0,2025,2
149398768020,2025-07-02 09:19:00,2025/07/02,09:19,2025,Wednesday,2025/07/02 09:27:00 AM,1493987,250365854,251830795.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,LAKEVIEW AVE \ SAN JOSE AVE,21575000.0,Taraval,Oceanview/Merced/Ingleside,11.0,11.0,37.71616744995117,-122.45037841796876,POINT (-122.450378418 37.71616745),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,81.0,,,,,,1.0,10.0,2025,2
149414471013,2025-07-02 19:20:00,2025/07/02,19:20,2025,Wednesday,2025/07/02 08:47:00 PM,1494144,250367355,251832948.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,FILBERT ST \ LAGUNA ST,26584000.0,Northern,Marina,2.0,2.0,37.79864883422851,-122.43074798583984,POINT (-122.430747986 37.798648834),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,15.0,,,,,,6.0,4.0,2025,2
149414575000,2025-07-02 19:20:00,2025/07/02,19:20,2025,Wednesday,2025/07/02 07:21:00 PM,1494145,250367258,251832749.0,II,Initial,,75000,Missing Person,Missing Person,Found Person,Open or Active,LOMBARD ST \ STEINER ST,26770000.0,Northern,Marina,2.0,2.0,37.79963302612305,-122.4376983642578,POINT (-122.437698364 37.799633026),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,14.0,,,,,,6.0,4.0,2025,2
149400071013,2025-07-02 03:15:00,2025/07/02,03:15,2025,Wednesday,2025/07/02 11:28:00 AM,1494000,250365939,251830654.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,GONZALEZ DR \ GRIJALVA DR,33483000.0,Taraval,Lakeshore,7.0,7.0,37.71637344360352,-122.47918701171876,POINT (-122.479187012 37.716373444),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,42.0,,,,,,8.0,10.0,2025,2
149383451040,2025-07-01 15:00:00,2025/07/01,15:00,2025,Tuesday,2025/07/01 03:00:00 PM,1493834,250364298,251821860.0,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,EDDY ST \ WEBSTER ST,25974000.0,Northern,Western Addition,5.0,5.0,37.781646728515625,-122.43061065673828,POINT (-122.430610657 37.781646729),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,11.0,4.0,2025,2
149408663010,2025-07-02 17:03:00,2025/07/02,17:03,2025,Wednesday,2025/07/02 05:04:00 PM,1494086,250311318,251832329.0,IS,Initial Supplement,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,HYDE ST \ TURK ST,24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.78258514404297,-122.41569519042967,POINT (-122.41569519 37.782585144),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149406707051,2025-07-01 22:30:00,2025/07/01,22:30,2025,Tuesday,2025/07/02 03:46:00 PM,1494067,250366545,251832089.0,II,Initial,,7051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,EDDY ST \ LAGUNA ST,25964000.0,Northern,Western Addition,5.0,5.0,37.78205871582031,-122.42739868164062,POINT (-122.427398682 37.782058716),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,11.0,4.0,2025,2
149407727195,2025-07-02 12:01:00,2025/07/02,12:01,2025,Wednesday,2025/07/02 12:01:00 PM,1494077,250366222,251831330.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,AMADOR ST \ ILLINOIS ST,54330000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.745758056640625,-122.38606262207033,POINT (-122.386062622 37.745758057),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,56.0,,,,,,9.0,2.0,2025,2
149390704134,2025-07-01 18:10:00,2025/07/01,18:10,2025,Tuesday,2025/07/01 06:23:00 PM,1493907,250364709,251822530.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,FULTON ST \ HYDE ST \ UNITED NATIONS PLZ,24331000.0,Tenderloin,Tenderloin,5.0,6.0,37.779788970947266,-122.41513061523438,POINT (-122.415130615 37.779788971),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,21.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149403516650,2025-07-02 10:37:00,2025/07/02,10:37,2025,Wednesday,2025/07/02 10:37:00 AM,1494035,250365945,251831038.0,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,ITALY AVE \ MOSCOW ST,21400000.0,Ingleside,Excelsior,11.0,11.0,37.71503829956055,-122.43231964111328,POINT (-122.432319641 37.7150383),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,90.0,,,,,,1.0,9.0,2025,2
149393168000,2025-07-01 07:44:00,2025/07/01,07:44,2025,Tuesday,2025/07/01 07:44:00 AM,1493931,250363353,251820464.0,II,Initial,,68000,Fire Report,Fire Report,Fire Report,Open or Active,06TH ST \ MINNA ST,24285000.0,Southern,South of Market,6.0,6.0,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149392264070,2025-07-01 14:00:00,2025/07/01,14:00,2025,Tuesday,2025/07/02 02:12:00 AM,1493922,250365218,251830168.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,03RD ST \ STEVENSON ST,24639000.0,Central,Financial District/South Beach,6.0,6.0,37.78702545166016,-122.4030303955078,POINT (-122.403030396 37.787025452),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,6.0,2025,2
